City Name,Latitude,Longitude,Elevation (m),Temperature (°C),Land Cover,Population Density (people/km²),Energy Consumption (kWh),Air Quality Index (AQI),Urban Greenness Ratio (%),Health Impact (Mortality Rate/100k),Wind Speed (km/h),Humidity (%),Annual Rainfall (mm),GDP per Capita (USD),Cluster
City_2491,82.63729140679993,-112.2547612792466,1816.6592734767407,-4.1040629288463855,Green Space,4521,12510.636031128986,28,54.4796771334022,10.60226031934873,6.241781978860517,53.64503832760801,1221.282882776613,34198.46019928919,3
City_2492,-17.6151465173603,100.03498263241988,62.84342906090379,28.707008349696533,Water,1117,13000.281005309287,31,26.88459218355221,9.179166726846384,15.287575933869292,71.98156099044893,1570.2779678086888,22409.43945385933,2
City_2493,-80.83006397945599,116.40921968674894,317.69856249817354,9.6936232466411,Urban,13501,50598.95625232424,241,1.0,38.42911375298466,8.332954622543683,51.10348001105761,727.3685175128709,33166.32333363113,0
City_2494,76.19448424641814,-35.51819633963933,230.53267395334987,10.900536139328953,Green Space,2932,12421.436508292069,50,56.23711868751203,5.865012860598106,6.031513364518363,58.89299172536816,1314.661561439348,18219.28239688882,3
City_2495,69.05993068304693,43.03851791922895,1854.45187320335,-0.6771803795797583,Green Space,1338,9249.426497704628,14,66.73105846431903,10.870002319013247,12.530924159403476,50.95110146176773,757.4163913439093,16132.293384705034,3
City_2496,3.9854604976203234,-24.345557729572107,624.1753588798315,33.946393380624954,Urban,10970,41808.31136425522,234,1.0,33.37045761157371,3.225746530331065,58.47553844951965,1952.438862683116,18024.42869720115,0
City_2497,9.405561661921736,-85.56230284561013,559.6887229892575,26.84606835767472,Green Space,705,10517.803640743208,9,68.00045993479834,2.5749956940484786,15.317070499352596,55.6138950147062,2151.958275553101,14067.93931574775,2
City_2498,-51.88660150029752,-26.5972319739503,416.7751652514054,17.80750584165166,Urban,9101,33401.98158229195,198,5.432372902459016,28.359050620993703,4.9283896345611655,63.052770078912005,1453.255028207478,30199.969963406376,1
City_2499,57.50113599803473,-145.69555081317424,398.8865296459903,12.392891318456885,Green Space,2528,16265.794821857911,46,64.52411613578252,15.374836268718225,7.338454524686604,47.66359251706623,996.4295293425683,8046.3744603864225,3
City_2500,-0.2519930894172404,74.5042009179214,396.90597205114784,26.235580552561668,Green Space,1584,8930.683386387971,23,63.54671493128554,9.812006512560547,8.169846725532542,67.02467134273247,2164.002053649261,18593.401225688707,2
City_2501,-83.90199687433983,118.50949138654948,424.9215992915368,10.753438879832313,Industrial,6104,27699.987073499306,142,2.7991766771189805,26.49732676339545,15.1700296019716,50.50492504220127,1056.899579419486,17817.80874718122,1
City_2502,32.942692160819604,-69.3360239866262,391.8736292778639,22.38246930788592,Green Space,3274,9278.343927360209,45,56.91584812395452,5.509429852893458,9.72675099350419,55.32517728688023,1844.2044692072552,18879.514903994543,3
City_2503,81.08932856448709,23.931656776793687,1573.5211085812705,-1.9201737863621413,Green Space,2169,17550.237682591003,40,54.160722272137775,15.020283979023358,14.941857263826408,48.86766720382872,1072.4400458433972,27667.70229575904,3
City_2504,59.24708826223505,-96.42652846580287,2269.407015509626,4.94246647314293,Urban,12378,35999.438389323834,228,1.0,31.884609608954577,5.841272057093018,52.84447002652007,861.2045176643435,8407.567872143414,0
City_2505,-40.10433476210284,-134.11423793778778,2181.0606509253407,16.09730080939405,Urban,6249,22060.60608976542,150,1.889735471762447,25.29882385357965,10.550042473470752,51.08226068594913,1958.3758036065724,27391.92883591937,1
City_2506,-80.40148471199868,58.90268344037753,108.60628583445327,14.643505361474192,Urban,2995,18033.12427432646,107,8.704084763670851,24.59725035557521,8.574953715287187,52.66112248044009,1246.0566960219842,24118.425617069417,1
City_2507,79.2632542568725,-131.72126525715154,350.7224363321942,3.2688951995129263,Water,2366,13192.4746978578,52,23.1023787106411,19.453908862370017,14.998743423496734,73.64073146441783,1388.7245118481817,27921.92461770137,2
City_2508,78.67129047834626,101.51246491422025,81.90078205424305,12.107401861413738,Industrial,6015,26712.095411289232,186,1.0,23.77662123824257,4.021854983033442,50.31062757886021,1261.1154337598964,28740.27524955305,1
City_2509,5.834757548316489,-82.16836244966733,2232.9675229748104,22.329870067733296,Urban,12684,39895.81333893176,219,1.0,18.417232728807868,0.2296156123330517,59.22153565374302,1871.3575734944827,19330.266028797123,0
City_2510,25.617134100876317,114.66482148095788,776.5654739764258,27.512881139661825,Industrial,6346,21872.400570655805,163,1.0,24.24740041829102,7.107935416686945,48.90478299787145,1495.915719877161,23849.809233562748,1
City_2511,-6.731989072054503,-47.338353219446304,1042.5332515023706,30.66915336786088,Industrial,6121,25148.547986211437,142,1.0,26.29815269555104,6.828155011859328,62.33433968529011,1905.039443749188,46609.55288675213,1
City_2512,-14.442233922223435,-47.21666664852546,525.787175773431,32.69509861473147,Industrial,6083,17159.29317526667,150,1.0,21.363092162876917,7.627349330756549,63.24693971789466,1218.6892759507414,8405.385768091637,1
City_2513,-68.49928153283393,90.20619384209432,561.528745747614,17.078110755081465,Industrial,3641,22656.15050042217,149,1.0,22.242648272346145,12.756868782511914,51.99227684419455,1243.3496957228942,48955.29981846972,1
City_2514,-72.58447829500273,3.695678868769619,1343.458616953489,6.787255127080763,Urban,3923,21607.61385533681,120,4.748298876801333,18.46135298137004,16.91938296863499,62.50587725041801,1665.456882777259,74320.19738616934,2
City_2515,-48.108213598286255,-107.6481264924454,619.6373280799797,21.165186080753124,Urban,6042,20950.578363257897,134,1.0,20.52494397732456,4.264355761144272,53.50189749112176,1200.4884236864673,35609.97199766842,1
City_2516,60.595334353177975,126.14707729923664,639.1805644083412,9.96883326672743,Green Space,913,7379.533204106423,5,62.20655847637905,2.005885369767139,12.818536335085312,61.43573877749773,1617.5871629031126,19566.708469154048,3
City_2517,-63.7501858675776,-57.54484467512657,981.6960934686784,6.545677628600738,Green Space,1469,9516.835920532694,25,63.87422275984338,13.415095208267749,8.608838720703151,52.79209495766145,1539.339612813103,22165.67837559805,3
City_2518,-49.19424265535207,-143.00036609817548,900.216906275917,14.302860325847949,Green Space,719,10442.089021634343,38,53.7240959818029,7.621910693792042,4.786253396877445,53.22963218574713,1623.3619244991164,38914.73690384328,3
City_2519,8.75053067799736,-30.239623827764063,603.6121184988606,32.190871258358975,Urban,7265,28154.303716260256,124,6.9398891919868095,23.33911305527151,16.927411441984184,70.21902935004034,1740.5246295900906,34024.747150814386,2
City_2520,-51.27638074591061,26.62623474108443,408.3543363711017,17.274718173149,Water,4766,17523.138036444292,75,38.559904872420205,13.303600090547832,13.694567004295443,66.78178122262936,1294.6430444220794,27111.39266582139,2
City_2521,-60.62279675079832,39.55872021807511,383.4420199832186,19.88283063354556,Urban,8703,30354.969757537736,177,1.0,27.063773860633216,5.101299251122462,50.694708234984816,1280.0023415952433,12615.468441090963,1
City_2522,11.396923505633197,120.81882430937526,1265.088269987923,21.3925973464823,Green Space,1533,19574.342787321657,27,60.43346040484607,9.596098606206724,14.486375161438158,49.10172147129261,1157.1720007483548,49701.31717417857,3
City_2523,-23.74321122060921,14.906456565650842,649.5793722079655,25.250692183989457,Green Space,1511,11729.025842813811,25,59.30645965402336,6.304277430915697,20.556107622339084,59.27356588327656,1283.3630966800515,31691.32606571683,3
City_2524,22.70867145128446,-99.46422609575396,311.6795033420089,31.989555118243054,Urban,9901,32852.40859698795,191,1.0,35.112718267764166,7.12615517907972,53.88773643807696,1558.7686763183633,28410.63378767677,1
City_2525,74.19696127356173,-85.8001209350731,1125.296712972877,8.541179097652043,Urban,7102,32097.682771824515,153,11.985644486587995,26.655633241046274,17.73710284714608,66.1622580955473,976.9544135129396,39676.52061854542,1
City_2526,-62.82123634168782,-143.69738821401504,595.1304612868566,8.632038384853276,Green Space,1393,17365.427267302315,29,62.03040938404683,3.6746026410885,10.95079420444363,66.33000778126105,1058.376950048844,20880.27225519748,3
City_2527,74.41805876635149,84.93274412505423,104.01537947030288,9.41584069715989,Green Space,1175,10949.31088854234,13,67.38861932635591,5.371208069185919,15.227105073816702,38.35202992323112,1208.3282749372572,27297.38493456252,3
City_2528,72.44819413612535,-141.86104326008714,327.9245883973134,6.006973340075192,Water,1022,7457.91863179872,29,35.026725746300244,9.138903628062504,13.01392087927438,77.78993031925374,1267.9327463558543,16648.92571920036,2
City_2529,59.23576500046252,38.0925476189264,596.6561123564757,9.850453907817023,Green Space,2543,7481.090329498677,7,67.09068656021716,3.489499022206944,7.150369813901559,51.38999107247769,1958.9175408312697,19771.07933456079,3
City_2530,23.631465115095335,34.90106185678076,131.1334358180818,25.54789539427383,Water,1345,9606.461229773757,29,34.26441702999513,8.72992430255309,17.30228932447517,79.78925598376027,1607.4551771449403,30815.460014194385,2
City_2531,21.62639834379854,102.78128051112878,748.996269826523,20.360258394218512,Green Space,3082,10326.342061618516,15,54.47203904737539,3.178557065864198,15.32987515480916,65.68192312186974,1403.4852843842325,23212.95057405272,2
City_2532,25.05827878857028,-153.1333081132484,845.6024417705437,30.232228585580703,Industrial,4253,19401.694985784536,136,6.861120173126004,22.64592843986167,7.343628960504033,61.70129188503974,1221.0905462071878,24322.70060372696,1
City_2533,34.28919921920637,-106.95191633597832,1196.228971005963,15.910689993476542,Water,1085,828.0455719021857,23,27.11609558318028,8.225773113682182,19.97982770790941,79.64624782516101,1766.548430435396,19702.75767353497,2
City_2534,-87.03320389269173,147.44245572832983,694.9313686695034,4.337514303714741,Green Space,3584,16853.455364643116,24,68.51653999379614,18.440719892444505,11.273771867818072,47.79857251085258,1164.3272171063563,8114.031619833637,3
City_2535,82.45666424891695,26.00525860632439,343.6630321261386,11.305070786785071,Urban,4625,15194.438929947322,113,1.3236452441168771,22.45585789277992,8.046082674957866,49.30952492810868,1334.9642107269642,44977.25060295992,1
City_2536,15.408677063804362,-15.231523280371732,107.89793400290137,28.977998417707912,Green Space,541,6250.392856749527,26,58.888882481641936,1.441461454848857,14.50639872974705,66.44467495420544,1715.6848078313549,14101.914470302265,2
City_2537,50.66385109243589,89.16345556642142,102.50288677111254,20.561861094712484,Urban,4694,26252.0759171981,145,5.367158414675965,22.58816462725642,5.959752590159271,58.28719667623007,1626.8760171212396,36035.32673889469,1
City_2538,-22.089268968954627,144.91096239209696,516.2356302876693,27.805795413906143,Water,1880,7566.829064474339,35,30.79758771671201,11.416149717680485,19.939736298607205,75.7805281602644,1756.8731858641245,22347.76007410561,2
City_2539,-87.76850149515673,-85.31653069816238,515.9415210050917,4.705994120208945,Green Space,822,5770.851584260916,24,55.20110799189889,5.564402547037158,10.551474927918717,52.98310022384453,1198.07503225235,28239.389521194804,3
City_2540,1.7522387777599135,144.5312263720836,125.99520831484112,36.85512505033557,Industrial,4658,20493.311925404945,114,1.0,20.689870576108472,12.084133964917656,64.6300124010298,2232.8400839349106,19697.26948817638,2
City_2541,1.2942214768672071,-140.86993462532868,735.0255881067553,31.45604114311004,Water,801,5192.736887300364,47,23.692840055828263,13.173916773857094,17.346971687305174,67.4376732127012,1749.8899022472394,17964.917659451952,2
City_2542,-11.341928103938685,171.96589718275607,413.6727376125908,34.08840070339063,Industrial,9788,38679.71639908029,213,1.0,30.558419572645622,6.481608566278254,68.46691412497404,1616.6504871406378,12960.875945594802,0
City_2543,-28.85093025082618,-120.65334296414034,250.7816445749218,29.89535796174709,Industrial,7248,28577.326133427046,193,1.0,22.36403761317224,0.2,69.17356453136422,2074.642227001965,45346.664020720295,1
City_2544,-45.03130419425003,-84.15490730317418,191.1465360099679,24.735679892489443,Industrial,3394,19926.015471806404,116,8.916268903227909,21.6525885782541,7.691006927254076,42.03616992367939,719.1884804364926,33471.180220745846,1
City_2545,4.958077409492901,-145.22618156700915,1583.2132813814856,30.79594838400823,Urban,3175,17095.80325488922,90,4.030913499600974,20.19295022153105,6.112107816440171,70.0494223484121,2340.5327189366603,28659.03640941376,2
City_2546,-22.449934855171065,109.32354247917613,89.65034694876894,31.189851008076037,Urban,5993,24788.137762911025,135,4.905054821705342,25.212018712839424,10.609408328321322,50.10404536584463,827.0457047564377,33703.14248575233,1
City_2547,84.58773894896558,174.3235423350044,1878.105141461957,-2.1336564283569057,Green Space,2010,12255.11455715603,30,55.45537411297954,15.070163200445815,9.868430431421215,55.94205489213343,933.046025700404,28062.309762995286,3
City_2548,-58.87308460195234,-73.08845691488348,264.6277307692048,19.056386358647917,Urban,14611,50606.01637483633,271,1.0,31.21598053121357,0.2,51.03955172580468,1078.5905035358064,11851.847862416957,0
City_2549,-32.46019782712435,-62.779694255354215,1997.1208083741656,16.00616354485277,Water,1799,10021.778161115892,61,22.197933585516772,17.33318203088302,18.181765154389133,70.20567042703391,1744.5669128188792,30845.34885736821,2
City_2550,-37.08711523357722,-79.56723478319908,114.37053090161476,27.564055112876115,Industrial,4788,23537.231076784326,125,8.832295377853004,19.69689866057604,8.46400710044186,46.22714273820762,1216.314257500623,17621.70016356748,1
City_2551,7.7956517224722575,-124.26188392262696,785.6981983809081,31.447651289890167,Industrial,4625,15498.858514831923,125,6.8045638604765255,24.33366452086011,8.987888040705574,59.10075447370789,1952.718964022479,29506.726872610598,1
City_2552,-0.1295537446533785,103.47991802592936,1380.9683529234455,29.792213025568397,Urban,10321,42031.06747447749,193,1.0,29.281713539435263,7.648149654630184,61.08089082426464,2067.236321413316,15608.359582607156,0
City_2553,25.873283776369163,-158.14085759671593,1402.055567738602,24.048741006675957,Industrial,8921,26802.517477738576,187,1.0,24.45741845672447,7.6586531419378705,50.83718488957111,1355.8557933120703,7075.81056349564,1
City_2554,81.00031870335741,168.39868697074178,782.7098014950025,2.934275653080332,Green Space,1406,12518.7188349187,39,60.763784942689526,19.74481780590252,19.209496680409934,56.90439709971534,1357.0142779872576,17232.384835379413,3
City_2555,-38.66020461110387,153.8335888232574,702.5499252903747,18.96797243170084,Water,1690,16572.548945436116,70,30.89571475358653,17.37421920513438,19.62899619221312,59.15301726628098,1676.63832156667,17029.86914878712,2
City_2556,34.69888246589937,-137.36192929767128,147.045083477444,29.291998995081254,Urban,12789,53012.005911043685,246,1.0,36.35556286051504,4.607465848186655,62.62214385080267,1942.914600554948,47946.8326057063,0
City_2557,-85.49276345906695,10.628586435773656,1130.3300817882182,6.789158308770481,Urban,17632,53508.45913043874,293,1.0,36.41708533136192,2.740858468551304,52.0394537108042,1006.1089500397732,33548.903907244385,0
City_2558,-42.77007490794758,177.4264891119613,1288.750444437511,20.43035191878835,Urban,7911,38000.00125382223,183,1.122574981510559,17.71224898643377,6.388520643821193,46.55984989723274,1196.1390946210438,114601.89340643636,1
City_2559,-6.530448960613299,126.94292965743348,606.7707724605392,27.049637611765817,Green Space,1558,10023.736526325738,37,62.75656113018806,7.531403635273252,9.12069611085297,66.35723147031291,1904.0397102864924,23323.36783664012,2
City_2560,-84.4209380733958,77.44814134508141,683.5599513065033,9.814604817657216,Urban,6418,30443.923813386744,164,1.0,24.19398402091111,11.6803664350289,51.111339410320205,1339.2593712287205,20946.260167561777,1
City_2561,21.18050289965501,-171.91405964127532,3014.0109619512364,19.255631324839225,Urban,9331,28991.739931500342,154,1.0,28.67213349591048,12.862983539477597,54.54108757617389,1857.2074020368284,20541.2250247263,1
City_2562,32.09590951230747,-155.38411966743308,163.10315271567632,20.70003035752374,Green Space,989,7953.799492951283,6,72.96467169271386,0.5,10.7453311470389,61.11825254784464,1528.4847921726491,22353.818837200128,3
City_2563,44.41170867084841,105.84615543936928,799.5212414397322,15.63914354936129,Green Space,2844,10655.25763562808,28,60.53317275427529,16.268240046500118,12.475192086954168,56.28330826064168,1238.0468017966678,23746.027109108625,3
City_2564,2.9834108717422083,-44.47985249125125,1110.5507959579238,27.848774083116275,Urban,13410,46716.804631986975,255,1.0,34.544824906750264,0.3229887613220632,61.86427034546277,2335.7692921248927,15516.058778283845,0
City_2565,18.71003969615279,60.635475885257165,99.91778078423285,29.96765021567349,Green Space,3278,13048.891827506191,35,60.70860282157058,12.406900532985636,12.623821090856298,64.59743602227816,1632.9035286822275,19931.95378695155,2
City_2566,-18.708254769872298,86.10538573553691,111.43609737430069,32.19807746214932,Green Space,1166,8668.992867010387,30,56.02001413083333,17.526021184035,7.598030612941585,59.388307683398885,1578.3508572681917,16168.485341995278,2
City_2567,-82.57445414881875,-28.01369609096793,310.92981158945827,11.059608847389482,Urban,22849,60000.0,350,1.0,49.79846899726776,0.2,61.78424498957772,1576.45318363666,22553.858938747,0
City_2568,-72.00866596058765,-128.38256974771937,334.2396535146807,6.73872429856246,Green Space,1675,8295.591327826689,12,63.81270160436272,12.264275112258147,12.778197513125615,62.86607925051687,1115.3811935764272,57417.57017478876,3
City_2569,27.89926635626354,-40.78997889148374,291.104740364744,29.992595587122587,Urban,8474,36596.50603436851,178,2.150412304618875,27.09637089612982,12.199518274889623,55.88473673561764,1112.6669112459404,43165.790203466735,1
City_2570,89.19995392543973,133.57743923469764,345.21195016611284,8.865974186507861,Industrial,10569,39531.66328912165,236,1.0,34.66279779340198,0.2,47.02393342506555,953.4922622130838,120000.0,0
City_2571,-87.15541695060669,-60.80911954848765,353.609944988792,7.673070185883915,Industrial,3791,17481.66230277647,114,10.275803090798892,23.61190936968152,16.14969130671027,54.17820876125347,1241.148996342612,24499.32597009083,1
City_2572,10.365029428748898,-157.4462006659537,599.5513016271833,22.937419021477723,Green Space,1523,10791.815273766626,5,59.74419905919272,6.152455774499165,15.95005202687972,71.56536899364586,2230.7703437566515,46368.13909717254,2
City_2573,45.18157551886043,165.28731018652138,257.45811522531545,22.67585755294209,Industrial,5592,24414.029879939942,143,1.0,23.17557431971888,10.771674610487,59.30038205828215,1259.0728779686478,19585.851656321727,1
City_2574,58.81946904249816,65.04368723059264,469.11822571481935,10.526324730375448,Green Space,1810,18945.48847549829,47,60.88218712260951,9.185835094676534,9.690446007251804,50.97052251559524,1149.152054526852,30511.48331160006,3
City_2575,8.136882220075222,14.70843069752371,576.0313032332098,32.09971664917637,Urban,7371,21205.79766510169,155,1.0,27.72342352200209,11.857359361773645,60.25809768463841,1911.549349858828,20015.235478746905,1
City_2576,21.58487643313892,118.4786448052456,416.5107440535785,25.24321922625444,Green Space,1177,11293.64582926358,12,64.5552383826,1.192175823611536,18.85482285184588,55.09281876898487,1281.1943004697523,75955.147220875,3
City_2577,35.410490149419616,-31.982155885045472,798.2469554270732,20.28812991537707,Water,1685,9417.686440089738,32,26.418593273294483,10.046986696115818,14.932185627043234,78.34452347657447,1630.904403371616,21887.10418626935,2
City_2578,64.61392494481751,174.64168584381434,1521.927889608764,8.32330872967595,Industrial,5265,18136.875739581094,124,1.2067644007608065,25.268503670987776,14.677801736736283,51.48728757599997,1272.5364173416604,16202.72374459797,1
City_2579,-67.98788330349264,128.72630498321655,156.7697319956698,9.485334812864371,Green Space,1554,12670.893373644749,27,63.57020377982855,2.069478754067207,15.038659263400737,50.50326707993788,1407.601498621715,26599.693932527327,3
City_2580,76.71279532947543,-79.00389300384333,238.2838346064046,6.565510230743821,Green Space,2678,12768.535195210648,15,65.79427565019415,1.8670574613723243,15.409420502458826,53.36776814812495,1540.8043695804115,17537.82868339386,3
City_2581,-85.3168673607174,-46.42272461604964,1007.3130082009532,1.4127489068624897,Water,758,9202.700068785864,30,29.17844780931329,16.66701446503943,19.69876644116249,60.5055673863117,1370.0882612314426,71500.57375912147,3
City_2582,60.51595517239957,-80.73253288855955,724.4643055527533,10.30453520722418,Green Space,2118,8477.781426308318,11,63.22889148659137,1.5203592032444062,10.83054537265932,53.35507378016024,1240.0121028058968,27613.13458616552,3
City_2583,-76.18672321925449,57.362703425365936,1064.867334949993,6.591386349167289,Green Space,1213,5993.925467277977,5,72.4685846296272,9.128802153926149,6.573917269401727,57.75802630435165,1317.7258076895478,71632.7730933035,3
City_2584,-54.96692191111399,50.15949518426567,960.2224213983734,13.23474200899364,Water,1845,13234.873138038984,65,19.425873173059028,13.331632856577418,13.989367782682164,63.89139511890433,1529.8751725335449,26070.30822544156,2
City_2585,-89.29905365139614,8.102114464578136,341.96940381034176,4.458587071113515,Water,1226,6922.01776480676,23,29.45374870213179,15.891021669624282,19.03456585687146,67.94698106541028,1888.2929201799084,26115.767773944965,2
City_2586,-9.853793003512678,167.70253484621918,1602.5688595828938,21.38815876971608,Water,2042,18280.89491569329,50,26.73658438720666,15.000769178088008,15.01245179656446,73.47070053152956,2560.514830674123,26583.938575385622,2
City_2587,-29.815339190869395,-9.980896256031713,1629.59121164382,26.466276182865087,Urban,7547,33133.08089325599,184,1.295688580577404,19.405636509635155,0.2,45.02636586563008,1747.252210167776,26532.274539563383,1
City_2588,-60.12127593233508,102.1400619107635,245.6504343426944,12.864685150223291,Green Space,1356,9151.580644467333,13,66.24279790748845,12.578180126997385,8.84832692650897,46.51017717941851,1478.6849724796118,33014.99826517577,3
City_2589,-8.803771055296863,56.91424218360112,1455.0947801135662,28.81990578937925,Industrial,7800,29426.72072632541,211,1.0,28.195967521559275,2.9088411886094026,52.23904312157206,1472.8773035293843,30170.164808834736,1
City_2590,-17.57324102900691,6.546578452080581,1561.6342378056015,28.060981437510755,Industrial,7986,26050.399553012063,178,1.0,27.78649047757761,8.265750381704095,47.97474066507339,1521.9048560646277,15195.103711545567,1
City_2591,48.17898588577347,-164.8457614038966,1955.4600623574015,7.536607951393279,Green Space,2842,13317.88628070003,5,64.78254178227314,15.172580820580112,13.777214147536473,56.55811001498526,1289.2361309932112,23529.88181611113,3
City_2592,70.76345509260582,56.69820857524738,974.5263223219034,11.50948350242794,Urban,6894,24520.791855795567,163,1.2548113809052608,27.092129199435693,8.773009262827657,52.67363195175244,1263.037283210206,19743.98307713161,1
City_2593,27.46210531807473,51.33423033944112,446.51174318977263,23.77967402423207,Green Space,2039,10604.252683643268,37,57.517140957431614,7.169468238905665,4.873348397751564,63.44179638160943,2014.899200712964,17548.113623418125,2
City_2594,-67.60613002922571,-135.04536194668268,322.3299631983496,13.047436861819955,Urban,11969,43800.09987772126,223,1.0,30.1200795342344,3.3250431638695,59.20275201053026,1729.0263092409512,9668.38536207899,0
City_2595,-36.82965695222688,106.52939112983968,446.6340610831413,19.395830505238163,Green Space,1560,15630.273262880972,61,66.19696787514373,10.887094928438234,6.920762124991119,63.25585521542792,1729.2722847107636,10922.015744438451,3
City_2596,74.39729342981036,-11.882129959784834,181.15021755257524,11.759723030695929,Industrial,12810,42015.21789956516,247,1.0,35.66371441244635,3.79833457921626,48.02638091464511,1879.96098584796,18891.586279260267,0
City_2597,-74.02779125857995,-63.30743481426886,811.0848069438405,11.05583724909278,Urban,6753,20039.83212708776,149,4.280009392787717,30.08863053483648,11.047076446517485,53.62687935220685,1516.7445111261943,19263.594030428347,1
City_2598,-16.76594890965123,116.62537890454767,512.9664844570461,26.994105109274788,Green Space,1605,11349.892060633883,20,65.76551627565823,10.027087602407786,11.483273415995264,72.5968806532967,2222.3996182837623,49960.13485775611,2
City_2599,79.65083146202662,-56.386454580783465,148.2902889746811,7.824112508808173,Green Space,1721,10030.358010187409,35,62.3071568170566,2.697847883703192,11.158162604899085,49.78132708673082,1389.6557900362793,16616.39177216311,3
City_2600,81.11967146450743,43.86628486217748,328.7049483564633,6.785630993195442,Green Space,875,8415.938941041277,5,65.57284845569936,15.209744896972378,17.851938001683806,59.66802262129504,1448.16390384885,9994.297368610652,3
City_2601,-15.98342813119936,42.4493285243372,1373.233909964576,17.155636560815225,Green Space,2650,16015.114431496995,43,55.401248692023344,10.768909150089431,6.899474991365246,65.02656314026213,2258.716852699788,11282.04335032277,2
City_2602,30.131439857783533,-160.9898462736239,822.4142141810487,19.862724805670343,Green Space,1430,4259.458535144285,5,62.15504378521248,8.806926593971783,15.687867276999608,60.90872194414532,1325.0971387526415,21429.827553176423,3
City_2603,-7.785792296280192,-27.779892993102266,296.29743751488263,34.23884834572342,Urban,10957,41087.558488735565,204,1.0,31.857396909264267,4.305759644052506,68.00612142637127,1593.0991397257917,35002.9813239272,0
City_2604,45.6228970985415,-99.79965002449568,1921.117415846569,13.193230420290169,Urban,18322,60000.0,290,1.0,29.60561147250622,11.113077801766414,54.35543422877794,1113.262858033406,38727.80207546989,0
City_2605,-84.31536047526026,-108.15456171561988,742.1231417505335,7.898791423833173,Urban,9914,36770.4056143026,176,1.0,20.04872204450379,7.241624471419871,57.62869349282652,1253.1166731352494,20506.71144557626,1
City_2606,-64.05171319415548,55.78627990579554,201.3148974686889,14.54385690029438,Urban,9165,33452.12541223967,202,1.0,24.71367586033772,0.2,57.948721669067446,1609.5833362435235,66630.69996747842,0
City_2607,20.555784637847864,-175.89240169712866,448.5578916259921,27.6871933568136,Green Space,1546,3853.1898368265447,14,61.24106911833069,7.265697390317876,9.62844910756966,51.6348708725703,1792.282896780385,16980.10911328918,3
City_2608,-48.14059276024855,168.8684321572187,137.7543374628895,19.6332015822869,Urban,5726,21104.99921672481,151,1.0,17.000813159954976,3.5411463416977336,56.41946026403677,1182.426042390163,11630.970374101827,1
City_2609,29.889413868446734,-37.6592378382644,1600.7347083458055,20.069401264194564,Industrial,5056,25696.50188190357,141,4.105122724521045,24.23831094274247,17.56027100439789,42.41879017253031,1093.4813674112993,17886.096728040036,1
City_2610,-26.77987305696629,-72.43072975983416,1090.057385661252,24.50241091013677,Industrial,5605,21013.219374162403,137,1.0,17.985407900913163,5.841119040827441,56.73429682161223,1374.9631722589606,11879.204834120792,1
City_2611,69.59620046300785,151.1907839774846,307.9161487012882,9.439130776804893,Green Space,1568,6760.831164534318,5,58.20302790016303,10.235922814563114,16.113559829299668,57.47796697533177,1381.762994681424,17993.6739429029,3
City_2612,57.46668940079755,-4.7980288415358245,75.9050091922536,14.18596944827611,Water,3719,12115.575287011558,65,23.799166477959705,17.498204839183963,18.628643105767424,74.94392408892577,1642.9165654764688,19474.609616094425,2
City_2613,-1.289195987619209,41.15709053469999,1077.3174418188048,26.83072667341353,Green Space,2279,22042.387075867333,48,65.4428409131736,9.062761571731036,6.018783137909466,55.701522689132574,2161.175379775498,54507.28410356313,2
City_2614,49.12111567707439,70.50626950930615,724.0485318422695,17.042823155042164,Urban,6909,18226.61118828562,124,2.2235098531932573,16.82983497260436,1.8100791487552816,57.0732104118769,1150.8584332465864,12829.133858848816,1
City_2615,-41.19518047768373,133.70805845440685,1436.5758975523088,19.098396325780392,Industrial,5937,26126.736963206906,180,1.0,23.02496333319957,12.427858264498155,51.49379685679933,1055.9525177662,68516.54999218052,1
City_2616,-1.0332401738647263,-133.2928836658598,46.27425512540468,37.02233103257878,Urban,16904,53805.39891257763,280,1.0,36.20472802769823,0.5259611056828151,76.72263853601663,2180.768197646024,27092.953889733475,0
City_2617,-54.45323066460993,-150.6048555268715,1002.510558359659,16.893856991548166,Industrial,2762,16786.61365560863,137,5.908154556348165,17.70153829211995,10.420316116411016,49.39500590746977,1273.1651813817327,64747.84779607125,1
City_2618,64.9595103337789,177.73588236050608,559.1293844396728,6.497288361256368,Green Space,1354,10056.116889842277,8,59.47756800524407,5.526480823524453,11.86726355357148,52.54726320650685,993.8598063254248,36302.71432743005,3
City_2619,58.152170982314686,-176.8018314146146,2477.819604838396,2.013431324670656,Water,1111,10903.475093497847,48,28.794681141925917,20.162717881250416,4.667870537759541,64.57308626133916,1259.945648836156,16521.602012414984,3
City_2620,72.38694031362022,74.95011130140932,185.8501873669586,10.143995823654947,Urban,27025,60000.0,365,1.0,51.62411816507299,0.2,66.17503932648425,1627.2494034533115,18717.758761478417,0
City_2621,67.9458566203667,39.98353030510359,1161.837371100304,14.632879516123594,Urban,12740,44252.37764686098,231,1.0,31.17952338824576,8.948665019466578,59.65371330145502,1770.9058777654395,20598.46381909228,0
City_2622,82.72732717070906,18.918367815300087,1020.9143768763796,8.106210052972218,Urban,7199,20990.53528260172,149,15.51108064398971,26.00070717618296,0.6477173832193523,58.1387653390416,1472.4947120069892,18367.200261759008,1
